"primary_key","r_age_val","cust_gender_cd","cust_language_cd","cust_mkt_segm_desc","trf_mdl_phonedeal_cd","count_orange","cust_total_mobile_qty","voice_oob_mean","voice_oob_sum","voice_oob_nat_mean","voice_oob_nat_sum","mean_bill_rev_vs_trf_plan","tenure_days","days_since_moving","nb_cont","avg_tp_churn"
100228,0.0922929784283042,"F","FR","MASS",1,0,1,0,0,0,0,1.44262905974359,202,365,77,0.01903440071379
100229,0.01519591268152,"F","FR","MASS",0,0,1,9.13883333,27.4165,9.13883333,27.4165,1.2213213332,1161,365,53,0.0287215542549412
100230,0.785526785533875,"M","FR","MASS",1,0,1,0,0,0,0,2.67580666672727,728,365,12,0.0282138544296849
100231,0.809857554268092,"Unknown","NL","SOHO",0,1,4,0,0,0,0,0.87120416625,144,365,10,0.0167189354127818
100232,0.298664385685697,"F","FR","MASS",0,0,1,0.2755,0.8265,0,0,0.8657,213,365,26,0.0254639285841984
100233,0.753278261981905,"M","NL","MASS",0,0,1,0,0,0,0,0.829636110833333,4323,365,12,0.0212201105862536
100234,0.39164260472171,"F","FR","MASS",0,1,1,0,0,0,0,0.90038,1715,365,62,0.0288548241659152
100235,0.303636905970052,"F","FR","MASS",0,0,3,0.56013333,1.6804,0,0,0.8493333332,214,365,23,0.0287215542549412
100236,0.148072183365002,"M","NL","MASS",1,0,1,0,0,0,0,1.80876581205128,346,231,91,0.01903440071379
100237,0.91732265939936,"F","FR","MASS",1,0,2,6.9452,20.8356,6.9452,20.8356,2.7017706668,1608,365,93,0.0185643833235569
100238,0.203512094216421,"M","NL","MASS",0,0,1,0,0,0,0,0.856841666666667,4507,365,34,0.0212201105862536
100239,0.882498628925532,"M","NL","MASS",0,0,1,0.80613333,2.4184,0.80613333,2.4184,1.152966666,7125,365,8,0.014074876061314
100240,0.402875615283847,"F","NL","MASS",0,0,1,0,0,0,0,0.7683483335,5241,365,4,0.0301612064482579
100241,0.428263436770067,"F","FR","MASS",1,0,2,0,0,0,0,0.8974506668,285,365,66,0.0185643833235569
100242,0.530673435190693,"M","FR","MASS",0,1,1,0.5487,1.6461,0.5487,1.6461,1.02466888866667,573,365,29,0.0288548241659152
100243,0.319856845540926,"M","NL","MASS",1,1,2,1.2202,3.6606,1.2202,3.6606,1.3959186668,541,365,60,0.0185643833235569
100244,0.676891386741772,"F","FR","MASS",1,0,1,0,0,0,0,0.826445714285714,4886,365,17,0.0216953741472364
100245,0.478083019610494,"M","NL","MASS",0,0,1,0,0,0,0,1.03687555533333,2962,365,18,0.0254639285841984
100246,0.923378835665062,"M","FR","MASS",1,0,2,24.02346667,72.0704,0,0,1.54750380942857,5118,365,63,0.0216953741472364
100247,0.726863409625366,"M","NL","MASS",0,0,3,0,0,0,0,1.0356722225,4342,365,15,0.0212201105862536
100248,0.394271359080449,"F","FR","MASS",0,0,1,1.42346667,4.2704,1.42346667,4.2704,0.945063889166667,1955,365,41,0.0212201105862536
100249,0.478341068606824,"F","FR","MASS",1,0,1,0,0,0,0,1.6515226668,5312,365,39,0.0185643833235569
100250,0.678404898149893,"F","FR","MASS",1,0,1,0.17906667,0.5372,0,0,0.981015238,2934,225,53,0.00956684325334995
100251,0.410250002751127,"F","NL","MASS",1,0,1,12.19573333,36.5872,12.19573333,36.5872,1.53126,460,365,30,0.0170355247039608
100252,0.72970406897366,"F","FR","MASS",1,0,1,0,0,0,0,0.7471333335,2372,365,54,0.0170355247039608
100253,0.0777259359601885,"F","NL","MASS",0,0,2,0,0,0,0,0.826441666666667,1939,365,42,0.0212201105862536
100254,0.757819131482393,"F","NL","MASS",0,0,1,0,0,0,0,0.705233333333333,3298,365,17,0.0201295465869457
100255,0.335013592150062,"Unknown","NL","SOHO",0,0,2,0,0,0,0,0.97484583375,135,365,33,0.0167189354127818
100256,0.478785047540441,"F","FR","MASS",0,0,1,0,0,0,0,0.84694,6303,365,32,0.0254639285841984
100257,0.509523161686957,"F","FR","MASS",1,0,1,0.41323333,1.2397,0,0,0.819822424181818,1217,365,40,0.0282138544296849
100258,0.589160298928618,"M","FR","MASS",0,1,3,0,0,0,0,1.0308386668,2057,365,79,0.0287215542549412
100259,0.747220634948462,"M","NL","SOHO",0,0,1,9.5181,28.5543,6.2403,18.7209,1.52000666666667,2953,365,56,0.0254639285841984
100260,0.249009987339377,"F","FR","MASS",0,0,1,0,0,0,0,0.826445,6352,365,42,0.025597898714345
100261,0.227490742923692,"M","NL","MASS",1,0,1,0,0,0,0,0.852,3402,365,31,0.0170355247039608
100262,0.784230015939102,"M","NL","MASS",0,0,1,0,0,0,0,0.827397778,459,365,34,0.0254639285841984
100263,0.00233984948135912,"M","NL","SOHO",0,0,2,4.7971,14.3913,0,0,1.19267948717949,138,365,324,0.0297469865139038
100264,0.318272884935141,"F","FR","MASS",0,0,1,2.53443333,7.6033,0,0,1.2523253332,3501,365,46,0.0287215542549412
100265,0.748268213123083,"M","FR","MASS",0,0,1,0.2755,0.8265,0,0,0.855555555833333,2145,365,23,0.0212201105862536
100266,0.375657944940031,"F","NL","MASS",0,0,2,0,0,0,0,0.826446666666667,4318,365,47,0.0256037033501957
100267,0.36706032580696,"M","NL","MASS",0,0,2,0,0,0,0,0.8421083335,5991,365,23,0.0217371614889956
100268,0.206041486468166,"F","NL","MASS",0,0,1,0,0,0,0,0.826441666666667,6441,365,22,0.0212201105862536
100269,0.607957043219358,"M","FR","MASS",0,0,4,0,0,0,0,1.25974166666667,5060,365,19,0.0212201105862536
100270,0.655669529223815,"F","FR","SOHO",0,0,1,57.93803333,173.8141,57.5799,172.7397,3.4969653332,5496,365,108,0.0287215542549412
100271,0.572299249703065,"M","NL","MASS",0,1,1,0,0,0,0,0.826446666666667,1358,365,24,0.0254639285841984
100272,0.33270342904143,"M","FR","MASS",1,0,1,0.92826667,2.7848,0.92826667,2.7848,0.852967619142857,6824,365,102,0.0216953741472364
100273,0.025333917234093,"F","NL","MASS",0,0,2,5.05026667,15.1508,5.05026667,15.1508,0.89569,2644,365,90,0.0217371614889956
100274,0.497609446756542,"F","FR","MASS",0,0,1,5.66136667,16.9841,0,0,1.12122444466667,234,365,7,0.0256037033501957
100275,0.899841372156516,"M","FR","MASS",1,0,1,0,0,0,0,0.836775,5400,365,44,0.0170355247039608
100276,0.476492117159069,"F","NL","MASS",1,0,1,0,0,0,0,0.838235,2651,365,39,0.0170355247039608
100277,0.746446900768206,"F","NL","MASS",0,0,1,0,0,0,0,1.32727,4329,365,16,0.0188910267622879
100278,0.502507232362404,"F","NL","MASS",1,0,1,2.51396667,7.5419,2.51396667,7.5419,0.994044444666667,1431,365,26,0.0125739330241266
100279,0.318312506657094,"F","NL","MASS",1,0,2,0,0,0,0,0.826446666666667,5183,365,14,0.0125739330241266
100280,0.865991501370445,"M","NL","MASS",0,0,1,0,0,0,0,0.82645,5270,365,8,0.0167189354127818
100281,0.200082080205902,"F","NL","MASS",1,2,2,0,0,0,0,1.07082190485714,527,365,41,0.00956684325334995
100282,0.218358000041917,"M","NL","MASS",0,0,1,3.2069,9.6207,0,0,1.2273125,2643,365,42,0.0167189354127818
100283,0.963331701932475,"F","NL","MASS",0,0,1,0,0,0,0,1.64144,5295,365,52,0.0288548241659152
100284,0.943946790182963,"F","FR","MASS",1,1,1,0,0,0,0,1.19708518511111,586,365,62,0.0152671755725191
100285,0.0160068690311164,"F","FR","MASS",1,0,1,0,0,0,0,0.986748484909091,905,365,47,0.0282138544296849
100286,0.11071057501249,"F","FR","MASS",1,0,1,0,0,0,0,0.826445454545454,713,365,64,0.0282138544296849
100287,0.683655597036704,"Unknown","FR","MASS",0,0,1,0,0,0,0,0.82645,1404,365,36,0.0165509521461601
100288,0.419721120968461,"F","NL","MASS",1,1,1,0,0,0,0,2.49039,480,365,77,0.0170355247039608
100289,0.398502643452957,"F","NL","MASS",0,1,1,1.21856667,3.6557,1.21856667,3.6557,0.064876667,3339,365,39,0.0210405508798776
100290,0.172270186943933,"F","FR","MASS",0,0,4,0,0,0,0,0.872261110833333,6166,365,57,0.0212201105862536
100291,0.338376686209813,"M","NL","MASS",0,0,2,0,0,0,0,1.545065,1406,365,87,0.0301612064482579
100292,0.913907674374059,"M","FR","MASS",0,0,1,0,0,0,0,0.742975,4138,365,69,0.0217371614889956
100293,0.194073030957952,"F","FR","MASS",1,0,1,0.45913333,1.3774,0,0,0.779299047714286,1687,365,59,0.0216953741472364
100294,0.0303391837514937,"M","NL","MASS",0,0,1,2.54343333,7.6303,2.54343333,7.6303,1.500426666,2701,365,14,0.0158383397050792
100295,0.811154007678851,"F","NL","MASS",0,0,1,0,0,0,0,0.560517094102564,152,365,43,0.0297469865139038
100296,0.980455744545907,"F","FR","MASS",0,0,1,0,0,0,0,0.835335555333333,1862,365,5,0.0254639285841984
100297,0.201741521013901,"Unknown","NL","SOHO",1,0,1,0,0,0,0,0.826445,5983,365,55,0.0170355247039608
100298,0.334212924120948,"M","NL","MASS",0,0,1,0.23533333,0.706,0.23533333,0.706,0.855908888666667,4911,365,30,0.0288548241659152
100299,0.699955370742828,"F","FR","MASS",0,0,4,0,0,0,0,0.752866667,1575,365,26,0.0182584269662921
100300,0.635510872583836,"M","FR","MASS",0,0,1,0,0,0,0,1.1655,1218,365,25,0.0297469865139038
100301,0.0782556610647589,"M","FR","MASS",0,0,2,0,0,0,0,0.82645,6356,365,11,0.0165509521461601
100302,0.606475247768685,"F","FR","MASS",1,0,1,0.8265,2.4795,0,0,0.923256,1672,365,64,0.0185643833235569
100303,0.99746444541961,"M","NL","MASS",0,0,1,2.43806667,7.3142,2.43806667,7.3142,0.872365,7138,365,62,0.0217371614889956
100304,0.338634269312024,"F","NL","MASS",0,0,1,1.8804,5.6412,1.8804,5.6412,1.0284972225,4181,365,41,0.0212201105862536
100305,0.00207598670385778,"M","FR","MASS",1,0,1,0,0,0,0,0.826445,282,365,19,0.0170355247039608
100306,0.593272242927924,"F","NL","MASS",1,1,1,0,0,0,0,0.848668888666667,531,365,36,0.0125739330241266
100307,0.385190094122663,"M","NL","MASS",0,0,2,0,0,0,0,0.99174,7095,365,3,0.014074876061314
100308,0.633126728003845,"M","FR","MASS",0,1,1,0.551,1.653,0,0,0.9881583335,819,365,60,0.025597898714345
100309,0.486446182709187,"M","FR","MASS",0,0,2,0,0,0,0,0.774836752051282,172,270,39,0.0297469865139038
100310,0.960616175318137,"M","FR","MASS",0,0,1,0,0,0,0,0.84034,856,365,13,0.0254639285841984
100311,0.423690159339458,"M","FR","MASS",1,0,1,0,0,0,0,0.83978,499,365,21,0.0125739330241266
100312,0.599980210419744,"F","NL","MASS",1,0,2,0,0,0,0,1.51332888866667,5772,365,26,0.00781822623992182
100313,0.920278202975169,"F","NL","SOHO",0,0,2,0,0,0,0,0.81907083375,1289,365,4,0.0167189354127818
100314,0.669156469404697,"F","NL","MASS",0,0,2,0,0,0,0,0.826446666666667,5642,365,46,0.0288548241659152
100315,0.521533704828471,"M","NL","MASS",0,0,2,0,0,0,0,0.880805555833333,977,365,29,0.0212201105862536
100316,0.500862038927153,"M","FR","MASS",1,0,2,0,0,0,0,0.8702716665,4609,365,78,0.0170355247039608
100317,0.568335911026224,"F","NL","MASS",0,0,1,0,0,0,0,0.840108888666667,6672,365,24,0.0254639285841984
100318,0.976917491294444,"F","FR","MASS",0,0,1,0,0,0,0,0.826441666666667,2184,365,1,0.0212201105862536
100319,0.752758321119472,"F","FR","MASS",0,0,1,0,0,0,0,0.8264466668,4312,365,35,0.0287215542549412
100320,0.760142239043489,"F","NL","MASS",1,1,1,0.30763333,0.9229,0,0,0.9619906668,574,365,43,0.00652020082892476
100321,0.574733526445925,"M","NL","MASS",0,0,2,0,0,0,0,0.82645,1470,365,9,0.0165509521461601
100322,0.808080088580027,"F","FR","MASS",1,0,1,0,0,0,0,1.00422444466667,4914,365,2,0.0125739330241266
100323,0.459802629193291,"F","FR","MASS",1,0,1,21.1563,63.4689,1.79376667,5.3813,1.68550285714286,3994,365,43,0.0216953741472364
100324,0.779618689324707,"F","NL","MASS",0,1,2,0.25616667,0.7685,0.25616667,0.7685,0.86027916625,2361,365,33,0.0165509521461601
100325,0.669169281143695,"F","FR","MASS",0,0,4,0,0,0,0,0.831763889166667,1088,365,27,0.0212201105862536
100326,0.043061510194093,"M","NL","MASS",0,0,3,3.59416667,10.7825,3.59416667,10.7825,1.04881388916667,5477,365,30,0.0212201105862536
100327,0.43551297695376,"F","NL","MASS",0,0,1,1.6753,5.0259,1.6753,5.0259,1.335066666,5398,365,21,0.014074876061314
100328,0.45944800041616,"M","NL","MASS",0,0,2,0,0,0,0,0.40856,132,365,85,0.0288548241659152
100329,0.562276307726279,"M","NL","MASS",0,0,2,0,0,0,0,0.930611111333333,865,365,29,0.0254639285841984
100330,0.331311563029885,"F","EN","MASS",0,0,1,3.306,9.918,0,0,0.8397016665,2363,365,10,0.0217371614889956
100331,0.559581832261756,"F","FR","MASS",1,0,1,0,0,0,0,0.829373333428571,1295,365,13,0.0216953741472364
100332,0.561525601428002,"M","NL","MASS",0,0,1,0,0,0,0,1.5577777775,2147,365,38,0.0212201105862536
100333,0.457278893096372,"F","NL","MASS",0,0,1,0,0,0,0,1.05644666666667,4036,365,20,0.0254639285841984
100334,0.721423428272828,"M","FR","MASS",0,1,1,0,0,0,0,0.826441666666667,2175,365,33,0.0212201105862536
100335,0.00368000892922282,"F","DE","MASS",0,0,1,3.292,9.876,0,0,1.2870833335,5720,365,37,0.025597898714345
100336,0.88863732223399,"M","NL","MASS",0,0,3,0,0,0,0,0.826446666666667,1577,365,6,0.0254639285841984
100337,0.58016708609648,"F","DE","MASS",0,0,1,0,0,0,0,0.84090833375,2250,365,11,0.0165509521461601
100338,0.286994025111198,"F","NL","MASS",1,0,2,0,0,0,0,0.8291106668,5633,365,67,0.0185643833235569
100339,0.722650914685801,"M","FR","MASS",1,0,1,1.13866667,3.416,0,0,0.8760933332,3084,365,52,0.00652020082892476
100340,0.0737335681915283,"F","NL","MASS",0,3,1,0,0,0,0,0.982637778,1386,365,42,0.0256037033501957
100341,0.146003203932196,"F","NL","MASS",0,0,1,0,0,0,0,0.82645,1771,365,1,0.0165509521461601
100342,0.908059213543311,"M","FR","MASS",1,1,1,0,0,0,0,0.848003809428571,657,342,42,0.0216953741472364
100343,0.116816445719451,"M","FR","MASS",0,0,2,0,0,0,0,0.830891111333333,6487,365,25,0.0288548241659152
100344,0.0417251726612449,"F","NL","MASS",1,0,1,0,0,0,0,1.0007,3873,365,9,0.0216953741472364
100345,0.349690067116171,"M","FR","MASS",0,0,1,0,0,0,0,0.165293333333333,898,365,37,0.0254639285841984
100346,0.0606073718518019,"M","NL","MASS",0,0,4,0,0,0,0,1.659775,7057,365,49,0.0212201105862536
100347,0.727407522732392,"F","NL","MASS",0,1,1,0.17906667,0.5372,0,0,0.906782222,843,365,18,0.0254639285841984
100348,0.0708135014865547,"F","NL","MASS",0,1,4,0,0,0,0,0.826441666666667,1517,365,24,0.0212201105862536
100349,0.0580489286221564,"M","FR","MASS",1,0,2,3.6865,11.0595,2.2361,6.7083,1.0667106668,3779,365,77,0.0185643833235569
100350,0.957159110577777,"M","NL","MASS",0,0,1,0,0,0,0,0.922002222,3049,365,9,0.0254639285841984
100351,0.356773349456489,"F","NL","MASS",0,0,1,0,0,0,0,1.08124,2955,365,52,0.0213523131672598
100352,0.430605126777664,"M","FR","MASS",0,0,1,2.8237,8.4711,0,0,1.32493333333333,2371,365,48,0.0288548241659152
100353,0.845664378721267,"F","NL","MASS",1,1,1,0,0,0,0,1.5611966665,383,365,18,0.0170355247039608
100354,0.64817663654685,"F","NL","MASS",0,1,2,0,0,0,0,0.82645,3197,365,21,0.0165509521461601
100355,0.66200717468746,"F","FR","MASS",0,1,1,0,0,0,0,0.891188889166667,3086,365,35,0.0212201105862536
100356,0.00977927097119391,"M","FR","MASS",1,0,1,0,0,0,0,0.973911428571429,5055,365,63,0.0216953741472364
100357,0.462749993661419,"F","NL","MASS",0,1,1,0.26346667,0.7904,0.26346667,0.7904,0.93722083375,786,322,35,0.0165509521461601
100358,0.675164621090516,"M","NL","MASS",0,0,1,0,0,0,0,0.99013333375,3051,365,61,0.0165509521461601
100359,0.701550928410143,"M","FR","MASS",1,2,1,0,0,0,0,0.844627272727273,261,365,79,0.0282138544296849
100360,0.33871014486067,"F","FR","MASS",0,0,1,0.4362,1.3086,0.4362,1.3086,0.871836110833333,5984,365,47,0.0212201105862536
100361,0.528638253221288,"M","FR","SOHO",1,1,2,0,0,0,0,0.8264466665,1243,365,21,0.0170355247039608
100362,0.51927567878738,"Unknown","EN","SOHO",0,1,4,0.29546667,0.8864,0,0,1.27256565666667,1657,365,252,0.0356299212598425
100363,0.963851588778198,"M","NL","MASS",0,0,2,0,0,0,0,0.99174,2105,365,5,0.014074876061314
100364,0.346447674324736,"M","FR","MASS",1,0,1,0,0,0,0,1.6066016665,5713,365,17,0.0170355247039608
100365,0.642875011311844,"M","FR","MASS",0,0,3,0,0,0,0,0.879219444166667,1621,365,9,0.0212201105862536
100366,0.385164334205911,"F","NL","MASS",0,0,1,0,0,0,0,0.8773773332,3008,365,65,0.0287215542549412
100367,0.425473328214139,"F","NL","MASS",1,0,1,0.63566667,1.907,0,0,0.882702857142857,901,365,28,0.0216953741472364
100368,0.0428667769301683,"F","FR","MASS",0,0,3,0,0,0,0,1.03578666666667,1158,365,28,0.0288548241659152
100369,0.401166582945734,"M","FR","MASS",1,1,1,0.551,1.653,0,0,1.2258653332,812,365,14,0.0185643833235569
100370,0.913733172696084,"F","FR","MASS",0,1,1,0,0,0,0,0.7268733332,3720,365,63,0.0182714370697714
100371,0.32581545249559,"F","NL","MASS",1,0,1,4.72263333,14.1679,4.72263333,14.1679,1.0366866668,3589,365,56,0.00652020082892476
100372,0.202768211951479,"M","FR","MASS",1,0,2,0,0,0,0,0.855008,110,365,28,0.00652020082892476
100373,0.513942750403658,"F","NL","MASS",0,1,1,11.4006,34.2018,0,0,4.26798547,471,365,209,0.0297469865139038
100374,0.881549869431183,"F","FR","MASS",1,0,1,0,0,0,0,0.8315683335,1415,365,29,0.0170355247039608
100375,0.658505707979202,"F","FR","MASS",1,0,1,4.11386667,12.3416,0,0,1.05414571428571,1566,365,52,0.00956684325334995
100376,0.792311691213399,"F","FR","MASS",1,0,1,0,0,0,0,0.9114786668,2399,365,34,0.00652020082892476
100377,0.0289978676009923,"M","NL","MASS",0,1,2,2.48863333,7.4659,2.48863333,7.4659,1.14448333333333,843,365,32,0.0212201105862536
100378,0.955532321939245,"M","FR","MASS",1,0,1,0,0,0,0,1.49311333333333,5026,365,28,0.0125739330241266
100379,0.826691994210705,"M","NL","MASS",1,1,2,0,0,0,0,0.883415151454546,1585,365,30,0.0282138544296849
100380,0.540248338598758,"M","FR","MASS",0,0,2,0,0,0,0,1.1884213332,1036,365,23,0.0287215542549412
100381,0.890484445728362,"F","NL","MASS",0,0,2,0,0,0,0,0.859775,3246,365,62,0.0212201105862536
100382,0.408461204264313,"F","FR","MASS",0,0,1,4.95566667,14.867,4.95566667,14.867,1.2968027775,5985,365,54,0.0212201105862536
100383,0.278292224509642,"M","FR","MASS",0,1,2,0.45456667,1.3637,0,0,1.60906388916667,1628,365,99,0.0212201105862536
100384,0.358840892091393,"F","FR","MASS",1,0,2,0.699,2.097,0.699,2.097,0.8818626668,4152,365,53,0.0185643833235569
100385,0.712425709469244,"M","FR","MASS",1,0,2,0,0,0,0,0.991732,1027,365,37,0.0185643833235569
100386,0.595518805319443,"M","FR","MASS",0,0,1,0.63823333,1.9147,0,0,0.901158974358974,182,365,118,0.0297469865139038
100387,0.854278746061027,"F","NL","MASS",1,1,1,0,0,0,0,0.826445,220,365,29,0.0170355247039608
100388,0.316827395465225,"F","FR","MASS",1,3,1,3.84333333,11.53,3.84333333,11.53,1.01050761914286,527,365,105,0.0216953741472364
100389,0.575281679397449,"F","FR","MASS",1,0,1,0,0,0,0,0.645078095142857,4808,365,41,0.00956684325334995
100390,0.0937302918173373,"F","NL","MASS",0,1,1,0,0,0,0,0.829894444166667,2679,365,40,0.0212201105862536
100391,0.243459235411137,"M","NL","MASS",0,0,1,0.7252,2.1756,0,0,0.956605555833333,4082,365,26,0.0212201105862536
100392,0.769812267273664,"M","NL","MASS",0,0,1,0,0,0,0,1.126126666,5730,365,19,0.014074876061314
100393,0.0623904631938785,"F","NL","MASS",0,1,2,0,0,0,0,0.8315,1668,365,32,0.0212201105862536
100394,0.388701213058084,"F","FR","MASS",1,2,2,18.55226667,55.6568,18.55226667,55.6568,1.7743883335,1000,365,74,0.0170355247039608
100395,0.414925029268488,"M","FR","MASS",1,0,3,0,0,0,0,0.965795,2587,365,12,0.0170355247039608
100396,0.800334225641564,"F","FR","MASS",0,1,1,0,0,0,0,0.907260952285714,2548,365,38,0.0213523131672598
100397,0.202764869201928,"F","FR","MASS",1,0,3,0,0,0,0,0.834157778,6045,365,30,0.0125739330241266
100398,0.0978070292621851,"M","FR","MASS",1,0,1,1.9789,5.9367,1.9789,5.9367,0.9296,566,365,58,0.0185643833235569
100399,0.211167264962569,"F","FR","MASS",1,1,1,0,0,0,0,0.891683809428571,497,365,28,0.0216953741472364
100400,0.410826899809763,"M","FR","MASS",1,0,2,0,0,0,0,0.826445454545454,5708,365,45,0.0282138544296849
100401,0.418876191601157,"M","FR","MASS",1,0,1,0,0,0,0,0.8550266668,3140,95,47,0.0185643833235569
100402,0.0546884273644537,"F","FR","MASS",1,0,1,0,0,0,0,1.09311333333333,5841,365,89,0.0152671755725191
100403,0.357210987014696,"F","NL","MASS",0,0,1,0,0,0,0,0.8317773332,4654,365,27,0.0336836534099501
100404,0.0961695369333029,"M","FR","MASS",1,0,1,8.40683333,25.2205,0,0,1.37804666666667,6909,90,76,0.0152671755725191
100405,0.205677382415161,"F","FR","MASS",0,0,1,0,0,0,0,1.59425416625,6525,365,20,0.0165509521461601
100406,0.898584890644997,"M","FR","MASS",1,0,2,5.5652,16.6956,5.5652,16.6956,1.1210466668,2258,365,36,0.00652020082892476
100407,0.554274980444461,"M","NL","SOHO",1,0,1,0,0,0,0,0.826446666666667,367,365,11,0.0125739330241266
100408,0.791108666453511,"F","FR","MASS",1,1,1,0,0,0,0,0.826445,907,365,33,0.0170355247039608
100409,0.879637439036742,"M","FR","MASS",0,0,3,0,0,0,0,0.833277778,612,365,18,0.0254639285841984
100410,0.470651658019051,"F","FR","MASS",0,0,1,0,0,0,0,0.82645,6823,365,17,0.0165509521461601
100411,0.149178237188607,"F","NL","MASS",0,0,1,0,0,0,0,0.82645,5782,365,24,0.0165509521461601
100412,0.517798342509195,"M","FR","MASS",0,1,1,0,0,0,0,0.884775,649,365,56,0.0212201105862536
100413,0.3575085317716,"F","FR","MASS",0,0,1,1.7625,5.2875,0,0,0.9586853332,2724,365,146,0.0287215542549412
100414,0.0227468148805201,"F","NL","MASS",0,0,2,1.2654,3.7962,0.194,0.582,1.02793611083333,1624,365,44,0.0212201105862536
100415,0.228533855406567,"M","FR","MASS",0,0,1,1.1876,3.5628,0,0,0.856897435897436,7187,365,78,0.0297469865139038
100416,0.19115816289559,"M","FR","MASS",0,2,2,0,0,0,0,0.8305466668,364,365,84,0.0287215542549412
100417,0.649064289871603,"M","FR","MASS",0,0,2,0,0,0,0,0.84810833375,5370,365,31,0.0167189354127818
100418,0.34827365190722,"M","NL","MASS",1,0,3,0,0,0,0,0.8796466665,523,365,52,0.0170355247039608
100419,0.181342216674238,"F","NL","MASS",1,0,1,0,0,0,0,0.834444,279,365,45,0.0185643833235569
100420,0.228801704477519,"F","FR","MASS",1,1,1,0,0,0,0,0.826445454545454,1006,365,74,0.0282138544296849
100421,0.860034675104544,"M","NL","MASS",0,0,2,0,0,0,0,0.7273216665,6177,365,22,0.0301612064482579
100422,0.963752954266965,"M","FR","MASS",1,0,3,0,0,0,0,0.9457666668,3820,365,29,0.00652020082892476
100423,0.129515794571489,"M","FR","MASS",0,0,2,0,0,0,0,0.826445,6133,365,32,0.025597898714345
100424,0.529799237614498,"M","FR","MASS",0,0,3,0,0,0,0,0.826446666666667,2429,365,46,0.0256037033501957
100425,0.199617280857638,"M","FR","MASS",1,1,1,0,0,0,0,0.556155238,914,365,41,0.0216953741472364
100426,0.960325765656307,"F","NL","MASS",0,0,1,0,0,0,0,0.826441666666667,4094,365,16,0.0212201105862536
