primary_key,Probability_of_Churn
101554,0.017051637
101555,0.013193934
101556,0.031099913
101557,0.009663352
101558,0.058442735
101559,0.025735175
101560,0.067613281
101561,0.040372957
101562,0.036838058
101563,0.014359597
101564,0.020930531
101565,0.009718179
101566,0.018176294
101567,0.01747955
101568,0.00900075
101569,0.073879171
101570,0.00183225
101571,0.023082096
101572,0.036626458
101573,0.034395015
101574,0.010803996
101575,0.056874722
101576,0.027346976
101577,0.01841621
101578,0.01840257
101579,0.015814472
101580,0.016902346
101581,0.025195419
101582,0.023010023
101583,0.011611018
101584,0.021514665
101585,0.026427589
101586,0.026079022
101587,0.023949755
101588,0.033105041
101589,0.015305283
101590,0.036041955
101591,0.029147252
101592,0.019240313
101593,0.015164783
101594,0.014740658
101595,0.023732619
101596,0.008782442
101597,0.015834765
101598,0.016371565
101599,0.027267646
101600,0.024221803
101601,0.008570211
101602,0.015631426
101603,0.01725147
101604,0.013468532
101605,0.018327281
101606,0.013002778
101607,0.022216721
101608,0.017615665
101609,0.013806768
101610,0.030209974
101611,0.011735243
101612,0.014741262
101613,0.032039955
101614,0.015128932
101615,0.040122986
101616,0.011551018
101617,0.021323551
101618,0.023185899
101619,0.014408813
101620,0.035646476
101621,0.016517346
101622,0.009442937
101623,0.01338736
101624,0.014307722
101625,0.014214673
101626,0.030666721
101627,0.03291778
101628,0.020274572
101629,0.017153449
101630,0.015498925
101631,0.027156819
101632,0.036504819
101633,0.025776568
101634,0.018200375
101635,0.027258172
101636,0.032305594
101637,0.008172699
101638,0.016537499
101639,0.01877643
101640,0.027893681
101641,0.011704591
101642,0.019185711
101643,0.021933091
101644,0.014497857
101645,0.021960844
101646,0.030110705
101647,0.02092013
101648,0.021998829
101649,0.012248433
101650,0.018757517
101651,0.019705455
101652,0.070276976
101653,0.013181372
101654,0.014181741
101655,0.011734224
101656,0.055615124
101657,0.030491381
101658,0.013277106
101659,0.032481822
101660,0.01918218
101661,0.012823878
101662,0.052307224
101663,0.016817579
101664,0.024827017
101665,0.016042717
101666,0.044021832
101667,0.010919415
101668,0.009033567
101669,0.042060101
101670,0.012770842
101671,0.030944583
101672,0.023577101
101673,0.025507607
101674,0.036275432
101675,0.018469948
101676,0.002468205
101677,0.022986575
101678,0.018911074
101679,0.011734739
101680,0.009833983
101681,0.027875009
101682,0.037126947
101683,0.007449768
101684,0.02305895
101685,0.010675812
101686,0.020156953
101687,0.012032924
101688,0.018066261
101689,0.01837892
101690,0.02481738
101691,0.035999255
101692,0.046824285
101693,0.021861029
101694,0.005249024
101695,0.016171555
101696,0.015875434
101697,0.0319719
101698,0.067732523
101699,0.019304715
101700,0.015047448
101701,0.010460613
101702,0.013485216
101703,0.018310171
101704,0.041508102
101705,0.019260798
101706,0.010922163
101707,0.054000787
101708,0.014105018
101709,0.015092142
101710,0.016355321
101711,0.025131485
101712,0.030748081
101713,0.015285983
101714,0.04365122
101715,0.025256996
101716,0.020111874
101717,0.015210956
101718,0.016422424
101719,0.018878077
101720,0.027628763
101721,0.029728723
101722,0.077659097
101723,0.008476133
101724,0.033528808
101725,0.031474545
101726,0.019520531
101727,0.011054351
101728,0.026602608
101729,0.045854713
101730,0.018243084
101731,0.020379524
101732,0.01246334
101733,0.050302952
101734,0.021068752
101735,0.026907559
101736,0.027696534
101737,0.026712607
101738,0.035283211
101739,0.019543555
101740,0.035020342
101741,0.023879782
101742,0.023726674
101743,0.034592743
101744,0.018959352
101745,0.012504861
101746,0.029484291
101747,0.021096401
101748,0.019699717
101749,0.026173818
101750,0.010819279
101751,0.040195743
101752,0.016337891
101753,0.03017726
101754,0.00651618
101755,0.021745588
101756,0.010344424
101757,0.014142593
101758,0.016643292
101759,0.017280758
101760,0.015880625
101761,0.02821295
101762,0.01771818
101763,0.017120971
101764,0.013481708
101765,0.041372044
101766,0.022326851
101767,0.016394229
101768,0.018889039
101769,0.001459744
101770,0.030647882
101771,0.001118997
101772,0.00877222
101773,0.019118351
101774,0.031801695
101775,0.009663588
101776,0.032220349
101777,0.018421526
101778,0.052693066
101779,0.010089372
101780,0.013169083
101781,0.027555506
101782,0.011585007
101783,0.050490591
101784,0.062948981
101785,0.010118124
101786,0.013760588
101787,0.021865806
101788,0.016089743
101789,0.006252194
101790,0.023346986
101791,0.0075727
101792,0.015020705
101793,0.019649117
101794,0.032132621
101795,0.034703891
101796,0.060510344
101797,0.016390847
101798,0.029448812
101799,0.027237111
101800,0.031166695
101801,0.033912288
101802,0.018508257
101803,0.012863154
101804,0.016103198
101805,0.021826053
101806,0.019745111
101807,0.014337972
101808,0.013457073
101809,0.014876693
101810,0.022100712
101811,0.005534239
101812,0.037781328
101813,0.014259172
101814,0.010602666
101815,0.015436974
101816,0.016298008
101817,0.016042257
101818,0.019800284
101819,0.023750308
101820,0.014809685
101821,0.024640282
101822,0.021876813
101823,0.031120984
101824,0.013387579
101825,0.012260193
101826,0.020517039
101827,0.014950107
101828,0.035982768
101829,0.01084378
101830,0.027667791
101831,0.013043287
101832,0.010894687
101833,0.019862182
101834,0.02045145
101835,0.021081869
101836,0.021438811
101837,0.026074067
101838,0.000388157
101839,0.017031103
101840,0.007638603
101841,0.016938132
101842,0.035598014
101843,0.013691919
101844,0.016722911
101845,0.022776841
101846,0.02164601
101847,0.033246321
101848,0.05136103
101849,0.018100165
101850,0.051112609
101851,0.013393892
101852,0.031096148
101853,0.005100359
101854,0.029688807
101855,0.018954063
101856,0.012403396
101857,0.015122892
101858,0.040339745
101859,0.013923135
101860,0.015941013
101861,0.005657936
101862,0.03618967
101863,0.009024174
101864,0.018780062
101865,0.022891601
101866,0.04276687
101867,0.015695687
101868,0.009951856
101869,0.023502434
101870,0.010070705
101871,0.020020855
101872,0.016115053
101873,0.021675633
101874,0.016896059
101875,0.039351706
101876,0.01569872
101877,0.018108102
101878,0.050585887
101879,0.006981908
101880,0.019641971
101881,0.01735367
101882,0.023388491
101883,0.017776389
101884,0.038781642
101885,0.008792481
101886,0.011610212
101887,0.029662401
101888,0.027953234
101889,0.014018804
101890,0.036411511
101891,0.027987639
101892,0.02149231
101893,0.011290798
101894,0.087494472
101895,0.012577801
101896,0.035400916
101897,0.033620742
101898,0.019386249
101899,0.036205903
101900,0.021054896
101901,0.029174153
101902,0.043594878
101903,0.01715293
101904,0.010347916
101905,0.072342278
101906,0.005272752
101907,0.027047414
101908,0.021052267
101909,0.013314225
101910,0.049995672
101911,0.008516042
101912,0.051073015
101913,0.011872254
101914,0.010294597
101915,0.023153582
101916,0.029063071
101917,0.015018656
101918,0.031502916
101919,0.023099071
101920,0.051246169
101921,0.054140276
101922,0.032875202
101923,0.04907916
101924,0.014765435
101925,0.03400724
101926,0.024173832
101927,0.018802525
101928,0.032718849
101929,0.017754188
101930,0.030309592
101931,0.011235272
101932,0.021050411
101933,0.025809141
101934,0.015291826
101935,0.01850924
101936,0.014797746
101937,0.024319495
101938,0.044510585
101939,0.026095774
101940,0.017604703
101941,0.132250235
101942,0.030610944
101943,0.0196155
101944,0.02059878
101945,0.014583124
101946,0.016830669
101947,0.012893095
101948,0.024915701
101949,0.016767702
101950,0.02769591
101951,0.029099743
101952,0.041083863
101953,0.018832833
101954,0.020209972
101955,0.003243141
101956,0.046404051
101957,0.03101364
101958,0.024778057
101959,0.027102446
101960,0.034636167
101961,0.027981272
101962,0.032166098
101963,0.014537942
101964,0.021714502
101965,0.018342455
101966,0.008388222
101967,0.006518004
101968,0.011588987
101969,0.012630683
101970,0.025215806
101971,0.018444049
101972,0.021971685
101973,0.026745876
101974,0.022385212
101975,0.022851624
101976,0.018441224
101977,0.013124873
101978,0.012647088
101979,0.036183182
101980,0.032146431
101981,0.001478324
101982,0.020190355
101983,0.014468677
101984,0.058191979
101985,0.019364423
101986,0.031404462
101987,0.029015025
101988,0.018647659
101989,0.020141993
101990,0.01090459
101991,0.020982608
101992,0.012706952
101993,0.00920142
101994,0.040102815
101995,0.009853478
101996,0.025024915
101997,0.000319496
101998,0.016477063
101999,0.036275203
102000,0.018862213
102001,0.008587293
102002,0.040961017
102003,0.007927263
102004,0.023529993
102005,0.000806376
102006,0.012880488
102007,0.030590249
102008,0.024245196
102009,0.008394235
102010,0.027347785
102011,0.016438445
102012,0.018663339
102013,0.012304485
102014,0.059093412
102015,0.009773929
102016,0.010681896
102017,0.019957368
102018,0.004923969
102019,0.011906611
102020,0.088595788
102021,0.021100065
102022,0.01711345
102023,0.012698516
102024,0.000625494
102025,0.025276441
102026,0.023682755
102027,0.023438914
102028,0.016701126
102029,0.003061193
102030,0.004341996
102031,0.016536983
102032,0.011658723
102033,0.025547248
102034,0.030482467
102035,0.007221823
102036,0.028660499
102037,0.014236394
102038,0.021094476
102039,0.011447559
102040,0.025399936
102041,0.028772731
102042,0.025298909
102043,0.0158732
102044,0.014944463
102045,0.014481051
102046,0.014150285
102047,0.065310049
102048,0.021408129
102049,0.024398727
102050,0.016649377
102051,0.022151207
102052,0.03030385
102053,0.013614524
102054,0.022239591
102055,0.011712206
102056,0.044025672
102057,0.015580114
102058,0.019484488
102059,0.054721154
102060,0.010714487
102061,0.014207725
102062,0.017163552
102063,0.008905931
102064,0.039590522
102065,0.028672513
102066,0.029716807
102067,0.023923816
102068,0.008182908
102069,0.017624258
102070,0.022319219
102071,0.013521121
102072,0.010983388
102073,0.027048575
102074,0.03417102
102075,0.020614948
102076,0.01633229
102077,0.007742333
102078,0.01559785
102079,0.028734667
102080,0.015102823
102081,0.008489045
102082,0.021650675
102083,0.019345002
102084,0.012598566
102085,0.029241948
102086,0.01633986
102087,0.015978205
102088,0.014942155
102089,0.0166077
102090,0.024810336
102091,0.027287327
102092,0.012539478
102093,0.026246581
102094,0.032292065
102095,0.007365347
102096,0.024878873
102097,0.047113858
102098,0.026968571
102099,0.016401583
102100,0.024391829
102101,0.020958334
102102,0.018984691
102103,0.025225465
102104,0.029936379
102105,0.022639236
102106,0.019224625
102107,0.014682538
102108,0.022996784
102109,0.136670787
102110,0.014186944
102111,0.018791309
102112,0.015647594
102113,0.019009085
102114,0.021451695
102115,0.011773363
102116,0.019551219
102117,0.017426261
102118,0.053597727
102119,0.018085215
102120,0.015773453
102121,0.02370091
102122,0.022101786
102123,0.019125456
102124,0.019172131
102125,0.022080095
102126,0.032113955
102127,0.020210269
102128,0.021782609
102129,0.023008833
102130,0.014061709
102131,0.037352804
102132,0.024230729
102133,0.016367233
102134,0.01006537
102135,0.049760807
102136,0.026913278
102137,0.0142704
102138,0.015004865
102139,0.011347726
102140,0.007245809
102141,0.004136869
102142,0.049922652
102143,0.031480047
102144,0.066474598
102145,0.012926538
102146,0.03222108
102147,0.073185075
102148,0.021545591
102149,0.01416642
102150,0.013880248
102151,0.014926147
102152,0.015516955
102153,0.021126209
102154,0.023766454
102155,0.009562152
102156,0.030524403
102157,0.015535813
102158,0.015733276
102159,0.021834238
102160,0.014644371
102161,0.041760903
102162,0.028783317
102163,0.010263532
102164,0.038291564
102165,0.054305184
102166,0.009682208
102167,0.016483908
102168,0.009653377
102169,0.018651702
102170,0.034353679
102171,0.018238919
102172,0.015385717
102173,0.013159357
102174,0.038354383
102175,0.009396594
102176,0.004946884
102177,0.014243306
102178,0.019230524
102179,0.030834426
102180,0.024005035
102181,0.024369538
102182,0.026774164
102183,0.008193546
102184,0.016553869
102185,0.086423592
102186,0.011478389
102187,0.021274913
102188,0.022951444
102189,0.039270572
102190,0.04236907
102191,0.028014115
102192,0.020251649
102193,0.033343898
102194,0.020484228
102195,0.016921337
102196,0.059878562
102197,0.010208822
102198,0.011939445
102199,0.023999169
102200,0.068148289
102201,0.006828536
102202,0.01493267
102203,0.013715418
102204,0.01896656
102205,0.022289534
102206,0.010974538
102207,0.008942233
102208,0.016975985
102209,0.084838503
102210,0.032669235
102211,0.016146292
102212,0.042644104
102213,0.027409607
102214,0.025312041
102215,0.017122967
102216,0.018115889
102217,0.013419414
102218,0.001392906
102219,0.021906781
102220,0.015574721
102221,0.028919195
102222,0.011406759
102223,0.020108513
102224,0.020986745
102225,0.014056328
102226,0.015498387
102227,0.00987224
102228,0.023146317
102229,0.024350551
102230,0.015589765
102231,0.044637266
102232,0.008350612
102233,0.106873003
102234,0.01289103
102235,0.003293076
102236,0.039385206
102237,0.046991858
102238,0.013658589
102239,0.04344074
102240,0.016416029
102241,0.016197475
102242,0.010114621
102243,0.022678066
102244,0.028910157
102245,0.04706257
102246,0.014676095
102247,0.022318063
102248,0.014798906
102249,0.031531419
102250,0.007353515
102251,0.013904347
102252,0.022794841
102253,0.013011413
102254,0.010168062
102255,0.055731974
102256,0.03262206
102257,0.015431738
102258,0.016959301
102259,0.019025392
102260,0.02265346
102261,0.031600353
102262,0.010938176
